115226	108910	0.054814018	0.054814018	1
114770	111234	0.030809445	0.042811731	2
109265	92768	0.150981559	0.07886834	3
106042	100007	0.056911412	0.073379108	4
102430	93780	0.084447916	0.07559287	5
56824	49090	0.136104463	0.085678135	6
52285	52022	0.005030123	0.074156991	7
47773	45956	0.038034036	0.069641621	8
37286	34452	0.07600708	0.070348895	9
34380	17091	0.502879581	0.113601963	10
32434	31366	0.032928408	0.106268004	11
31942	31942	0	0.097412337	12
31935	16594	0.480382026	0.126871544	13
30749	28156	0.084327946	0.123832715	14
30409	28317	0.068795422	0.120163562	15
30368	21438	0.294059536	0.131032061	16
28346	27689	0.023177873	0.124687697	17
27461	26545	0.033356396	0.119613736	18
27440	26959	0.017529155	0.114240863	19
27343	16292	0.404161943	0.128736917	20
27227	20531	0.245932347	0.134317652	21
27201	22793	0.162052866	0.135578343	22
27023	22987	0.149354254	0.136177296	23
26690	20705	0.224241289	0.139846629	24
26679	11379	0.573484763	0.157192154	25
26604	24758	0.069388062	0.153815074	26
26595	25238	0.051024629	0.15000802	27
26591	17310	0.349027867	0.157115872	28
26444	19597	0.25892452	0.160626515	29
26444	16991	0.357472394	0.167188044	30
26442	24035	0.091029423	0.164731315	31
26431	25309	0.042450153	0.160910028	32
26284	20666	0.213742201	0.162511003	33
26238	17955	0.315687171	0.167016185	34
26233	17672	0.32634468	0.171568427	35
26204	14634	0.441535643	0.179067517	36
26058	17292	0.336403408	0.183319838	37
26054	25360	0.026636985	0.179196605	38
25816	24959	0.033196467	0.175453012	39
25767	15399	0.402375131	0.181126065	40
25557	7896	0.69104355	0.193563077	41
24609	21776	0.115120484	0.191695396	42
24298	22459	0.075685242	0.188997485	43
22624	13834	0.38852546	0.193532212	44
21947	17692	0.193876156	0.193539855	45
21286	18215	0.144273231	0.192468842	46
21277	19448	0.085961367	0.190202725	47
20054	18832	0.060935474	0.187509657	48
19524	9585	0.509065765	0.194072027	49
19157	18601	0.029023334	0.190771053	50
19133	14441	0.245230753	0.19183889	51
18961	10076	0.468593429	0.197161093	52
18859	17927	0.049419375	0.194373513	53
18708	13028	0.303613427	0.196396475	54
18243	0	1	0.211007448	55
18053	15340	0.150279732	0.209923024	56
17570	0	1	0.223784024	57
17430	13898	0.202639128	0.223419457	58
17417	16179	0.071079979	0.220837432	59
17198	8291	0.517909059	0.225788626	60
17012	14985	0.119151187	0.224040471	61
16741	11386	0.319873365	0.225586163	62
16698	9172	0.45071266	0.229159599	63
16487	16254	0.014132347	0.225799798	64
16301	4292	0.73670327	0.233659852	65
16193	14578	0.099734453	0.231630679	66
16080	5973	0.628544776	0.23755477	67
15869	12495	0.212615792	0.23718802	68
15595	9446	0.394293043	0.239464905	69
15535	8846	0.430576118	0.242195065	70
15507	8211	0.470497195	0.245410588	71
15399	6449	0.581206572	0.250074421	72
15374	8203	0.466436841	0.25303829	73
15191	12388	0.184517148	0.252112328	74
14834	5522	0.627747068	0.257120792	75
14796	9560	0.353879427	0.258393932	76
14618	12952	0.113969079	0.256518284	77
14324	13680	0.044959509	0.253805992	78
14182	0	1	0.263251486	79
13929	0	1	0.272460842	80
13854	6955	0.497978923	0.275245016	81
13482	12265	0.090268506	0.272989205	82
13398	10228	0.236602478	0.272550811	83
13344	13086	0.019334532	0.269536331	84
13226	9634	0.271586269	0.269560448	85
13172	5833	0.557166717	0.272904707	86
13109	0	1	0.281262124	87
13056	11605	0.111136642	0.27932888	88
13052	12895	0.012028808	0.276325509	89
13034	10578	0.188430259	0.275348895	90
12927	0	1	0.283312094	91
12919	8116	0.371778001	0.28427368	92
12902	11483	0.109982948	0.282399586	93
12763	10188	0.201755073	0.281541665	94
12734	10981	0.13766295	0.280027153	95
12646	2619	0.79289894	0.285369567	96
12630	9939	0.213064133	0.28462415	97
12550	4417	0.648047809	0.288332555	98
12404	11043	0.10972267	0.286528415	99
12344	5297	0.57088464	0.289371977	100
12045	0	1	0.296407898	101
12034	0	1	0.30330586	102
12002	9759	0.186885519	0.302175565	103
11912	0	1	0.308885415	104
11867	5950	0.49860959	0.310692312	105
11830	10003	0.15443787	0.309218214	106
11762	1851	0.842628805	0.31420336	107
11730	9890	0.156862745	0.312746502	108
11716	10919	0.06802663	0.310501366	109
11665	5565	0.522931847	0.312432552	110
11621	4906	0.577833233	0.314823549	111
11619	0	1	0.320941196	112
11553	7686	0.334718255	0.321063117	113
11552	10451	0.095308172	0.31908281	114
11547	0	1	0.325003829	115
11499	2315	0.798678146	0.329087228	116
11432	5410	0.52676697	0.330776799	117
11303	10510	0.070158365	0.328568168	118
11287	0	1	0.334210452	119
11256	3125	0.722370291	0.337445118	120
11232	7220	0.357193732	0.337608329	121
11228	6075	0.458941931	0.338602867	122
11220	6754	0.398039216	0.339086089	123
11107	9996	0.10002701	0.337158194	124
11100	10794	0.027567568	0.334681469	125
11060	8882	0.196925859	0.33358817	126
11040	9150	0.171195652	0.332309489	127
11030	10706	0.029374433	0.329942809	128
11028	2073	0.812023939	0.333679872	129
10982	7852	0.285011838	0.333305502	130
10832	9787	0.096473412	0.331497624	131
10791	7954	0.262904272	0.330977977	132
10785	8622	0.200556328	0.329997363	133
10720	0	1	0.334997383	134
10710	0	1	0.339923328	135
10638	5024	0.527730776	0.341304265	136
10628	7844	0.261949567	0.340725034	137
10586	0	1	0.345502389	138
10534	2062	0.804252895	0.348802752	139
10491	0	1	0.353454161	140
10438	6435	0.383502587	0.35366727	141
10438	0	1	0.358218909	142
10437	5923	0.43249976	0.358738356	143
10367	8717	0.159158869	0.357352387	144
10322	0	1	0.36178444	145
10297	2990	0.709624162	0.364166904	146
10275	5877	0.428029197	0.364601341	147
10267	6962	0.321905133	0.364312853	148
10223	5196	0.491734325	0.365168031	149
10130	9821	0.030503455	0.362936934	150
10112	8741	0.135581487	0.361431268	151
10064	0	1	0.365632378	152
10041	9993	0.0047804	0.363273869	153
10031	3597	0.641411624	0.365079958	154
10012	0	1	0.369176216	155
9961	9543	0.041963658	0.3670787	156
9936	0	1	0.371110046	157
9911	0	1	0.375090362	158
9876	0	1	0.379020611	159
9859	5999	0.391520438	0.379098735	160
9857	7923	0.196205742	0.377962754	161
9824	8721	0.112276059	0.376322713	162
9771	0	1	0.380148954	163
9760	7742	0.206762295	0.379091718	164
9750	4832	0.504410256	0.379851224	165
9748	0	1	0.38358706	166
9736	6713	0.310497124	0.383149396	167
9729	8332	0.143591325	0.381723455	168
9720	7683	0.209567901	0.380704783	169
9700	5697	0.412680412	0.380892875	170
9680	7437	0.231714876	0.380020489	171
9668	9240	0.044269756	0.37806845	172
9620	3378	0.648856549	0.379633699	173
9614	4882	0.492198877	0.380280625	174
9586	4202	0.56165241	0.381317036	175
9579	3838	0.599331872	0.382555756	176
9577	0	1	0.386044142	177
9567	5856	0.387895892	0.386054545	178
9435	3745	0.603073662	0.387266942	179
9430	0	1	0.390671015	180
9426	0	1	0.394037473	181
9417	2029	0.7845386	0.396183084	182
9384	3891	0.585358056	0.397216827	183
9382	8506	0.093370284	0.395565487	184
9374	7967	0.15009601	0.394238625	185
9369	5166	0.448607109	0.394530929	186
9368	0	1	0.397768731	187
9349	7273	0.222055835	0.396834088	188
9333	0	1	0.400025442	189
9329	7979	0.144710044	0.398681677	190
9313	3486	0.625684527	0.399870173	191
9300	7381	0.206344086	0.398862225	192
9247	0	1	0.401976929	193
9246	6452	0.302184729	0.401462536	194
9190	0	1	0.404531959	195
9170	2205	0.759541985	0.406343234	196
9131	5040	0.448034169	0.406554863	197
9072	3823	0.578593474	0.407423745	198
9039	0	1	0.410401515	199
9006	4484	0.502109705	0.410860056	200
9002	4298	0.522550544	0.41141573	201
8980	8705	0.030623608	0.409530621	202
8963	0	1	0.412439337	203
8963	7864	0.122615196	0.41101863	204
8943	8609	0.037347646	0.409195845	205
8939	0	1	0.412063827	206
8936	0	1	0.414904098	207
8897	0	1	0.417717059	208
8849	0	1	0.420503102	209
8805	0	1	0.423262611	210
8798	5737	0.347919982	0.422905537	211
8793	7952	0.095644262	0.421361851	212
8781	6607	0.247580002	0.420545974	213
8768	5419	0.381957117	0.420365652	214
8749	7872	0.100240027	0.418876696	215
8711	0	1	0.421567082	216
8710	6560	0.24684271	0.4207619	217
8702	8527	0.020110319	0.418924049	218
8700	7172	0.175632184	0.417813127	219
8682	6311	0.273093757	0.417155312	220
8665	6659	0.231506059	0.41631527	221
8631	6803	0.211794694	0.415394006	222
8625	0	1	0.418015558	223
8617	6467	0.249506789	0.417263286	224
8592	2517	0.707053073	0.418551241	225
8575	1920	0.776093294	0.420133286	226
8551	3585	0.580750789	0.420840852	227
8544	0	1	0.423381023	228
8506	0	1	0.42589901	229
8503	6689	0.213336469	0.424974825	230
8494	0	1	0.427464112	231
8488	6275	0.260721018	0.426745391	232
8483	0	1	0.429205712	233
8468	7691	0.091757204	0.427763624	234
8454	0	1	0.430198672	235
8439	5945	0.295532646	0.429628054	236
8298	4918	0.407327067	0.429533957	237
8276	3980	0.519091348	0.429910248	238
8228	4182	0.491735537	0.430168931	239
8219	2924	0.644238959	0.43106089	240
8203	0	1	0.433421633	241
8202	2998	0.634479395	0.43425245	242
8111	0	1	0.436580629	243
8063	5990	0.257100335	0.435845055	244
8061	2545	0.684282347	0.436859084	245
8054	7966	0.010926248	0.43512765	246
8049	0	1	0.437414583	247
8028	0	1	0.439683072	248
7984	5405	0.323021042	0.43921455	249
7978	0	1	0.441457692	250
7971	4754	0.403588007	0.441306817	251
7960	0	1	0.443523853	252
7957	7850	0.013447279	0.441823946	253
7944	0	1	0.444021489	254
7942	4209	0.470032737	0.444123494	255
7942	7056	0.111558801	0.442824413	256
7932	6250	0.212052446	0.441926468	257
7922	4465	0.436379702	0.441904969	258
7914	4458	0.436694466	0.441884851	259
7906	7639	0.033771819	0.440315185	260
7884	7269	0.078006088	0.438927028	261
7837	0	1	0.441068528	262
7806	4240	0.456828081	0.44112845	263
7798	7412	0.049499872	0.439645008	264
7730	4574	0.408279431	0.439526648	265
7730	6198	0.198188875	0.438619363	266
7716	6833	0.114437532	0.437405199	267
7692	0	1	0.439504433	268
7688	2279	0.703563996	0.440486067	269
7687	5836	0.240796149	0.439746475	270
7682	0	1	0.441813831	271
7672	0	1	0.443865986	272
7661	0	1	0.445903107	273
7639	0	1	0.447925358	274
7638	5146	0.32626342	0.447482951	275
7637	5398	0.293177949	0.446923875	276
7635	5483	0.281859856	0.446327976	277
7630	6347	0.168152031	0.445327343	278
7605	6287	0.173307035	0.44435236	279
7603	7316	0.037748257	0.442900203	280
7600	0	1	0.444882764	281
7589	4150	0.453155884	0.444912102	282
7584	0	1	0.446873543	283
7574	7149	0.056113018	0.445497626	284
7540	1749	0.768037135	0.446629343	285
7529	6565	0.128038252	0.445515388	286
7524	4555	0.394603934	0.445337996	287
7505	0	1	0.447263906	288
7489	0	1	0.449176488	289
7484	4027	0.46191876	0.449220427	290
7479	5665	0.242545795	0.448510205	291
7456	2966	0.602199571	0.449036538	292
7435	3571	0.519704102	0.449277724	293
7435	4137	0.443577673	0.449258336	294
7424	3699	0.501751078	0.449436278	295
7422	0	1	0.45129629	296
7402	7348	0.007295326	0.449801338	297
7388	4163	0.436518679	0.449756765	298
7379	5635	0.236346388	0.449043018	299
7366	5642	0.23404833	0.448326369	300
7357	3386	0.539758054	0.448630129	301
7344	0	1	0.450455857	302
7323	0	1	0.452269534	303
7321	0	1	0.454071279	304
7319	6732	0.080202213	0.452845479	305
7319	5231	0.285284875	0.452297895	306
7317	3943	0.461117945	0.452326625	307
7309	1860	0.745519223	0.453278549	308
7285	0	1	0.455047874	309
7282	2725	0.625789618	0.455598654	310
7272	0	1	0.45734914	311
7242	0	1	0.459088406	312
7236	0	1	0.460816558	313
7233	0	1	0.462533703	314
7222	2293	0.682497923	0.463232002	315
7216	0	1	0.464930635	316
